Job-Title,Date-Posted,Date-Scraped,Url,Company,Job-Type,Salary,Location,Description
Deep Learning (computer vision) Engineer,NA,2023-01-30 12:18:00,https://www.google.com/search?q=Machine+Learning+Jobs+Egypt&ibp=htl;jobs&sa=X&ved=2ahUKEwiByLKTgfD8AhXVMDQIHSEvAGMQutcGKAF6BAgaEAU#htivrt=jobs&htidocid=o23zWxoZVtkAAAAAAAAAAA%3D%3D&fpstate=tldetail,Synaplexus LLC,Full-time,NA,"Cairo, Egypt","You believe that AI is sculpting the future So do we Synaplexus is a startup with a mission to bring state of the art Deep Learning algorithms for computer vision to IoT. At Synaplexus we believe that the next stage in the evolution of IoT will be intelligent devices i.e. devices which can analyze data as opposed to collecting data. We also believe that we are aligned to be successful in achieving such a goal. Synaplexus is looking for a creative and innovative individual who has the passion to learn and the drive to succeed. So, we offer you an amazing chance to be part of making an impact in a company with unique opportunities to grow and make a true difference. Main responsibilities: You will participate in design and development of prototypes for action recognition smart Cameras. You will work with the development (designing, training, analyzing and evaluating) of Deep Learning networks and Computer Vision algorithms. You will have the chance to work on solving interesting... problems such as action recognition, multi sensor fusion, and optimization of deep algorithms to work on an embedded device with limited power and memory constraints You will be responsible for developing and validating regression test cases Developing complex perception algorithms integrating across multiple sensing devices job requirements More than 1 year Not Specified at least Computer Software"
Artificial Intelligence Engineer,2023-01-15,2023-01-30 12:18:00,https://www.google.com/search?q=Machine+Learning+Jobs+Egypt&ibp=htl;jobs&sa=X&ved=2ahUKEwiByLKTgfD8AhXVMDQIHSEvAGMQutcGKAF6BAgaEAU#htivrt=jobs&htidocid=jENqzqUaJHsAAAAAAAAAAA%3D%3D&fpstate=tldetail,Arabia for Information T...,Full-time,NA,"Cairo, Egypt","About the Job Arabia for information technology requires dedicated artificial intelligence engineer to join our growing company You will work as part of a diverse team of software engineers experts to develop new models and algorithms to apply artificial intelligence to solve real-world problems Responsibilities Design and develop AI models to meet project requirements Convert AI ML models into APIs that other developers can use Perform statistical analysis on big data sets Manage project infrastructure and the development of AI models and projects • BSc in Computer Engineering or Computer Science.• Solid understanding of common programming languages used in AI, such as Python, Java and C .• Advanced knowledge of statistical and algorithmic models as well as of fundamental mathematical concepts, such as linear algebra and probability• Experience working with large data sets and writing efficient code capable of processing large data streams at speed• Familiarity with deep learning and... machine learning algorithms and the use of popular AI/ML frameworks• Excellent communication skills• Ability to meet deadlines, identify issues, and resolve with minimal direction.• Must be self-motivated and able to work both independently and in conjunction with team members and product groups"
Machine Learning and Computer Vision Engineer,NA,2023-01-30 12:18:01,https://www.google.com/search?q=Machine+Learning+Jobs+Egypt&ibp=htl;jobs&sa=X&ved=2ahUKEwiByLKTgfD8AhXVMDQIHSEvAGMQutcGKAF6BAgaEAU#htivrt=jobs&htidocid=qJLrsN2OyaAAAAAAAAAAAA%3D%3D&fpstate=tldetail,Digified,Full-time,NA,"Abdeen, Egypt",Job Responsibilities: Develop machine learning and AI products technologies. Maintain and improve the performance of existing software products. Optimizing solutions for performance and scalability. Running machine learning experiments using a programming language with machine learning libraries. Test and maintain software products to ensure strong functionality and optimization Analyze and understand business requirements and break it down to development scenarios. Research and stay up-to-date with the latest software technologies and be able to choose the right technology for each product. Deploying machine learning solutions into production. Clearly and regularly communicate with management and technical support colleagues job requirements 1 to 3 years Not Specified at least Computer Software Job Roles: Engineering - Telecom/Technology IT/Software Development
Data Scientist Alexandria,NA,2023-01-30 12:18:01,https://www.google.com/search?q=Machine+Learning+Jobs+Egypt&ibp=htl;jobs&sa=X&ved=2ahUKEwiByLKTgfD8AhXVMDQIHSEvAGMQutcGKAF6BAgaEAU#htivrt=jobs&htidocid=49YE83u0yhgAAAAAAAAAAA%3D%3D&fpstate=tldetail,Ibtikar,Full-time,NA,"Alexandria, Egypt","About the Job: We are looking for a Data Scientist to analyze large amounts of raw information to find patterns that will help improve our company. We will rely on him/her to build data products to extract valuable business insights. In this role, candidate should be highly analytical with a knack for analysis, math and statistics. Critical thinking and problem solving skills are essential for interpreting data. We also want to see a passion for machine learning and research. Goal will be to help our company analyze trends to make better decisions.Responsibilities: Undertaking data collection, preprocessing and analysis Building models to address business problems Presenting information using data visualization techniques Identify valuable data sources and automate collection processes Undertake preprocessing of structured and unstructured data Analyze large amounts of information to discover trends and patterns Build predictive models and machine learning algorithms Combine models... through ensemble modeling Present information using data visualization techniques Propose solutions and strategies to business challenges Collaborate with engineering and product development teamsRequirements: Proven experience as a Data Scientist or Data Analyst Experience in data mining Understanding of machine learning and operations research Knowledge of R, SQL and Python familiarity with Scala, Java, Go or C++ is an asset Experience using business intelligence tools (e.g. Tableau, and data frameworks (e.g. Hadoop, Analytical mind and business acumen Strong math skills (e.g. statistics, algebra, Problem solving aptitude Excellent communication and presentation skills BSc/BA in Computer Science, Engineering or relevant field"
Data Scientist,2023-01-19,2023-01-30 12:18:02,https://www.google.com/search?q=Machine+Learning+Jobs+Egypt&ibp=htl;jobs&sa=X&ved=2ahUKEwiByLKTgfD8AhXVMDQIHSEvAGMQutcGKAF6BAgaEAU#htivrt=jobs&htidocid=34OsVikdMiYAAAAAAAAAAA%3D%3D&fpstate=tldetail,Monty Mobile,Full-time,NA,"Cairo, Egypt","Design and build the infrastructure for data extraction preparation and loading of data from a variety of sources build and optimize data systems platforms and prepare amp clean data Identify relevant data sources for business needs and collect structured and unstructured data then organize data into usable formats Build predictive models Work on large datasets gather insights and develop and design machine learning models Understand the theory amp business objective Drive continued application of machine learning techniques for text analysis Perform explanatory data analyses Generate and test working hypotheses Optimize data systems architecture Assist in the mining and analyzation of data from company databases to drive optimization and improvement of product development marketing techniques and business strategies • Bachelor s degree in Computer Science, Data Science or in a related field.• Master s degree in Computer Science, Data Science or in a related field is a plus."
DELL Egypt Internship | Data Science Graduate Intern,NA,2023-01-30 12:18:02,https://www.google.com/search?q=Machine+Learning+Jobs+Egypt&ibp=htl;jobs&sa=X&ved=2ahUKEwiByLKTgfD8AhXVMDQIHSEvAGMQutcGKAF6BAgaEAU#htivrt=jobs&htidocid=xRmPixdrECwAAAAAAAAAAA%3D%3D&fpstate=tldetail,Dell,Internship,NA,Egypt,"DELLJob DescriptionJoin us as a Software Engineer on our Data Science team in Cairo to do the best work of your career and make a profound social impact.Duties and ResponsibilitiesYour main responsibilities in this role include the following:• Write SQL queries, python scripts to clean, wrangle data from multiple sources making them model ready• Use techniques which includes (but not limited to) Natural Language Processing, Machine Learning and Data Pipelining to build scalable models• Ability to effectively communicate, both verbally and in writing to scientists and non-scientists• Interact with business stakeholders, product managers, software engineers, data engineers, and data analysts to create data science products• Evaluate data science models in terms of outcomes and computational performanceJob Requirements• Entry level position requiring basic knowledge of programming languages and databases• Knowledge of machine Learning techniques like Ranking... Classification, Clustering, Regression and Topic Modeling• Knowledge of machine learning, information retrieval, data mining, statistics, NLP, or related field• Familiarity with Agile practices• Scientific or Math or computer science background, ability to apply statistics to interpret business results• Programming skills to retrieve, analyze and process data, and build machine learning models from the ground up (Python/R)• Master OR Bachelor degreeDesirable Skills• First-hand experience gathered during an internship, student job or related professional roleJob DetailsCompany: DELLEmployment Type: InternshipJob Location: Cairo, EgyptApplyRelevant Links:• Analyst• Cairo jobs• Dell careers• Engineering• internships in Egypt• IT jobHave questionsJoin us 24Seven Jobtalk and get answers on any topic"
Artificial Intelligence Research Engineer - CDA,2023-01-22,2023-01-30 12:18:02,https://www.google.com/search?q=Machine+Learning+Jobs+Egypt&ibp=htl;jobs&sa=X&ved=2ahUKEwiByLKTgfD8AhXVMDQIHSEvAGMQutcGKAF6BAgaEAU#htivrt=jobs&htidocid=ft03jCvJJbYAAAAAAAAAAA%3D%3D&fpstate=tldetail,Valeo,Full-time,NA,"Cairo, Egypt","Hierarchically : Report to Artificial Intelligence Team leader or Artificial Intelligence ScientistThe AI Research Engineer is responsible for designing and training AI models to be integrated in larger SW applications. He has a good overall understanding of major AI concepts and excellent expertise in machine learning (ML) development tools. At a project level, he is at the interface between the function owner, the AI Data Engineer, the AI Embedded Engineer and the validation teams. He is expected to deliver technical solutions fulfilling project requirements and provide associated code to run experiments together with relevant KPI reporting and documentation.Missions• Design, implement, train and evaluate AI models using ML tools for a given application (either for software embedded in Valeo products or for internal processes for design and manufacturing)• Efficiently use ML development libraries and frameworks, for deep learning (DL) in particular, to prototype models and... incrementally identify optimal hyperparameters to increase the performance.• Perform a critical analysis of the data used to train, validate and test the AI model.• Interface at projects onset with AI Data Engineer to define data needs and inspect/analyze associated datasets (or might be directly in charge of such activities when the project organization requires it)• Report clear and appropriate KPIs on AI model performance in line with project expectations.• Clearly communicate with projects stakeholders about model limitations and possible mitigations through optimized tradeoff.• Monitor and maintain AI model performance over product lifecycle.Responsibilities• Have a detailed understanding of AI concepts, tools and algorithms• Keep up to date with state-of-the-art research publications• Conduct regular technical watch on the recent AI community research outcomes and trends• Deliver technical solutions fulfilling projects requirements and constraints (limited data or limited computational power for instance)• Deliver and maintain associated code to produce an AI model from a set of data.• Manage code, algorithms and datasets so that they are easily tracked and repeatable.• Deliver documentation, report and present experimental results and research findings clearly and efficiently• Interface with AI Embedded Engineer to ensure optimal AI model integration through relevant tests and validation.• Help project team members to understand AI specificities, benefits and limitations• Participate in publishing related scientific papers and filing patents.• Keep a close eye on the market and the activities of other competitors.CompetenceMachine Learning Deep Learning Frameworks Programming (Python/C++) Data Mining Test and Validation Experience pro : Masters degree in AI is a plusHierarchically : Report to Artificial Intelligence Team leader or Artificial Intelligence ScientistThe AI Research Engineer is responsible for designing and training AI models to be integrated in larger SW applications. He has a good overall understanding of major AI concepts and excellent expertise in machine learning (ML) development tools. At a project level, he is at the interface between the function owner, the AI Data Engineer, the AI Embedded Engineer and the validation teams. He is expected to deliver technical solutions fulfilling project requirements and provide associated code to run experiments together with relevant KPI reporting and documentation.Missions• Design, implement, train and evaluate AI models using ML tools for a given application (either for software embedded in Valeo products or for internal processes for design and manufacturing)• Efficiently use ML development libraries and frameworks, for deep learning (DL) in particular, to prototype models and incrementally identify optimal hyperparameters to increase the performance.• Perform a critical analysis of the data used to train, validate and test the AI model.• Interface at projects onset with AI Data Engineer to define data needs and inspect/analyze associated datasets (or might be directly in charge of such activities when the project organization requires it)• Report clear and appropriate KPIs on AI model performance in line with project expectations.• Clearly communicate with projects stakeholders about model limitations and possible mitigations through optimized tradeoff.• Monitor and maintain AI model performance over product lifecycle.Responsibilities• Have a detailed understanding of AI concepts, tools and algorithms• Keep up to date with state-of-the-art research publications• Conduct regular technical watch on the recent AI community research outcomes and trends• Deliver technical solutions fulfilling projects requirements and constraints (limited data or limited computational power for instance)• Deliver and maintain associated code to produce an AI model from a set of data.• Manage code, algorithms and datasets so that they are easily tracked and repeatable.• Deliver documentation, report and present experimental results and research findings clearly and efficiently• Interface with AI Embedded Engineer to ensure optimal AI model integration through relevant tests and validation.• Help project team members to understand AI specificities, benefits and limitations• Participate in publishing related scientific papers and filing patents.• Keep a close eye on the market and the activities of other competitors.Primary LocationLCC1-EG-Al QhirahJobInformation SystemsOrganizationB79E Group Expertise VIASScheduleFull-timeShiftDay JobEmployee StatusRegularJob TypeRegularJob Posting25/09/2022, 11:56:15 AM"
MIS Senior Data Scientist,NA,2023-01-30 12:18:03,https://www.google.com/search?q=Machine+Learning+Jobs+Egypt&ibp=htl;jobs&sa=X&ved=2ahUKEwiByLKTgfD8AhXVMDQIHSEvAGMQutcGKAF6BAgaEAU#htivrt=jobs&htidocid=s4gI3ORFjOUAAAAAAAAAAA%3D%3D&fpstate=tldetail,Cequens,Full-time,NA,"Cairo, Egypt","Job briefWe are looking for a Data Scientist to analyze large amounts of raw information to find patterns that will help improve our company. We will rely on you to build data products to extract valuable business insights.In this role, you should be highly analytical with a knack for analysis, math and statistics. Critical thinking and problem-solving skills are essential for interpreting data. We also want to see a passion for machine-learning and research.Your goal will be to help our company analyze trends to make better decisions.Responsibilities Identify valuable data sources and automate collection processes Undertake preprocessing of structured and unstructured data, undertaking data collection, preprocessing, cleansing, validating the integrity of data, data wrangling analysis and visualization Analyzing large amounts of information to find patterns and solution, discover trends and patterns Build predictive models and machine-learning algorithms to... address business problems Presenting information using data visualization techniques Combine models through ensemble modeling Propose solutions and strategies to business challengesRequirements 4+ Proven experience as a Data Scientist or Data Analyst 4+ Experience in data mining 4+ year experience Understanding of machine-learning methods like k-Nearest Neighbors, Naive Bayes, SVM, Decision Forests and operations research 4+ years with Programming Skills  knowledge of statistical programming languages like R, SQL, and Python; familiarity with Scala, Java, or C++ is an asset and understanding of API methodology, Skills  knowledge of database query languages like SQL, Hive, Pig 4+ Experience using business intelligence tools (e.g. Tableau, Power BI ) and data frameworks (e.g. Hadoop) Analytical mind and business acumen Strong math skills (e.g. statistics, algebra, Calculus )  experience with machine learning tools like Azure Machine Learning Problem-solving aptitude Excellent communication and presentation skills BSc/BA in Computer Science, Engineering or relevant field, a graduate degree in Data Science or Machine learning MSc in data science Quantitative field is preferredBenefits• Attractive pay package• Mobile allowance• Transportation allowance• Medical insurance• Social activities• Training & developmentAbout CequensCEQUENS is a leading cloud communication platform in the Middle East and Africa region that provides Omni-Channel communication APIs enabling enterprises and developers to communicate with their customer base worldwide. CEQUENS proprietary Communication Platform leverages SMS, Voice, Push Notification, email, and Chat Apps APIs that is scalable, secure, reliable, and trusted by more than 500 enterprises worldwide, including HSBC, SAP, Google, Careem, Telegram, Anghami, SWVL, AlRajhi Bank, and Alibaba.com"
Senior Computer Vision Engineer,NA,2023-01-30 12:18:03,https://www.google.com/search?q=Machine+Learning+Jobs+Egypt&ibp=htl;jobs&sa=X&ved=2ahUKEwiByLKTgfD8AhXVMDQIHSEvAGMQutcGKAF6BAgaEAU#htivrt=jobs&htidocid=msp60bq32xkAAAAAAAAAAA%3D%3D&fpstate=tldetail,Atomica,Full-time,NA,"Cairo, Egypt","Atomica ai is a US-based company that helps doctors provide the best patient care possible using the power of AI Robotics and 3D Printing Atomica is looking for Senior Computer Vision Engineers to join our growing AI team You will design and create in-house algorithms and libraries to process medical images DICOMs and 3D models to recognize patient features and help automate manual tasks You will also work with other engineers and data scientists allowing you to learn new skills Our teams are fully remote and are distributed among many locations We meet physically as a group once every six weeks Responsibilities Maintain our computer vision libraries Explore and analyze medical images through image processing Implement various segmentation techniques Explore and analyze 3D models Research develop evaluate and optimize various computer vision and deep learning models for different problems Communicate with other teams to gather requirements Create unit tests documentation and examples... for the maintained libraries • Bachelor's degree in the areas of Computer Science/Computer Engineering, Engineering or any other related fields• Good command of EnglishTechnical skills:• At least 3 years of experience with C/C• At least 3 years of experience with Image Processing and Computer Vision• Experience in Mathematics (linear algebra/statistics)• Ability to implement and prototype research papers• Familiarity with source control tools (git)• Experience with any machine/deep learning frameworks like Tensorflow and PyTorch is a plus• Experience with high-performance computing (vectorization, multi-threading) is a plus• Communication• Teamwork• Problem-solving• Time management• Flexibility & Adaptability"
Senior Data Scientist,NA,2023-01-30 12:18:03,https://www.google.com/search?q=Machine+Learning+Jobs+Egypt&ibp=htl;jobs&sa=X&ved=2ahUKEwiByLKTgfD8AhXVMDQIHSEvAGMQutcGKAF6BAgaEAU#htivrt=jobs&htidocid=wHESyQnULm0AAAAAAAAAAA%3D%3D&fpstate=tldetail,WideBot,Full-time,NA,"Cairo, Egypt","We re hiring a class A Senior Data Scientist to lead the efforts of our Machine Learning (ML) and A. I. workflows development and models.Responsibilities: Working with the company leadership, and participating in driving the overall company strategy and execution. Leading the development of our machine learning workflow and processes, to enable rapid development of high performance ML models from deployment to production. Driving continuous improvements to our machine learning systems used by users. Participating in determining and developing new WideBot Machine Learning products. Developing innovative ML algorithms for novel applications, where good solutions don t currently exist. Mentoring junior Machine Learning Engineers to improve their technical skills, as well as the ability to take promising approaches.job requirementsMore than 3 years"
Data Scientist,NA,2023-01-30 12:18:04,https://www.google.com/search?q=Machine+Learning+Jobs+Egypt&ibp=htl;jobs&sa=X&ved=2ahUKEwiByLKTgfD8AhXVMDQIHSEvAGMQutcGKAF6BAgaEAU#htivrt=jobs&htidocid=DGvt9hzXbAoAAAAAAAAAAA%3D%3D&fpstate=tldetail,Teradata,Full-time,NA,"Cairo, Egypt","IntroductionData Science teams at Teradata deliver business insights and value to clients through big data analytics. Our data solutions integrate into engineering and decision-making processes. Additionally, we offer advisory services to our clients including use case prioritization, tool selection, training, and capability definitions.Teradata is expanding its data science team in Cairo.We are looking for data scientists that are• Highly self-motivated• Independent• Keen on learning and continuous self-development• Challengers of assumptions and status quoJob ResponsibilitiesAs a data scientist, you will independently and as part of a team:• Perform all the phases of a data science project: business understanding, data understanding and preparation, exploratory analysis, modeling, model evaluation, communicating results and business value of a model to the client and finally deploying your data product.• Follow team development processes.• Based on the nature of... the project and the available tools, quickly learn and adapt to different technologies and tools than the ones you are used to.Qualifications• Sc. or equivalent working experience in data science / machine learning• Analytical rigor• Proficient in Python• Intermediate level in either C, Java, C++, or C#• Intermediate level in SQL• Basic software engineering knowledge• Excellent verbal and written communication skills• Excellent technical presentation skillsTeradata highly values diversity and equal opportunity in all aspects of our business. We are excited by the unique qualities, abilities and perspectives each person brings, and candidates are considered on all the attributes they may bring to the role and the team"
Machine Learning Engineer,NA,2023-01-30 12:18:05,https://www.google.com/search?q=Machine+Learning+Jobs+Egypt&ibp=htl;jobs&sa=X&ved=2ahUKEwiByLKTgfD8AhXVMDQIHSEvAGMQutcGKAF6BAgaEAU#htivrt=jobs&htidocid=LJkbf8gS1Q0AAAAAAAAAAA%3D%3D&fpstate=tldetail,RoboVics,Full-time,NA,"Heliopolis, Al Matar, El Nozha, Egypt",Conduct state of the art research in machine learning and deep learning application to autonomous driving. Implement and prototype research ideas on real hardware and embedded systems. Implement GUI for the research ideas as required Innovate solutions for self-driving cars problems. Publish research papers in the area of deep learning and autonomous driving when requested. job requirements 0 to 2 years Not Specified at least Computer Software Information Technology Services Job Roles: Engineering - Mechanical/Electrical Engineering - Telecom/Technology
